EntryID	term	aspect
A0A8I6GM68	GO:0060255	P
A0A8I6GM68	GO:0080090	P
A0A8I6GM68	GO:0090043	P
A0A8I6GM68	GO:0090044	P
A0A8I6GM68	GO:0090311	P
A0A8I6GM68	GO:0090312	P
A0A8I6GM68	GO:1901983	P
A0A8I6GM68	GO:1901984	P
A0AVT1	GO:0005634	C
A0AVT1	GO:0005654	C
A0AVT1	GO:0031974	C
A0AVT1	GO:0031981	C
A0AVT1	GO:0043226	C
A0AVT1	GO:0043227	C
A0AVT1	GO:0043229	C
A0AVT1	GO:0043231	C
A0AVT1	GO:0043233	C
A0AVT1	GO:0070013	C
A0JLT2	GO:0016604	C
A0JLT2	GO:0043228	C
A0JLT2	GO:0043232	C
A0JPF9	GO:0009889	P
A0JPF9	GO:0010556	P
A0JPF9	GO:0010559	P
A0JPF9	GO:0019222	P
A0JPF9	GO:0050789	P
A0JPF9	GO:0050794	P
A0JPF9	GO:0051246	P
A0JPF9	GO:0060255	P
A0JPF9	GO:0065007	P
A0JPF9	GO:0080090	P
A0JPF9	GO:1903018	P
A0PK84	GO:0006497	P
A0PK84	GO:0008152	P
A0PK84	GO:0009058	P
A0PK84	GO:0009059	P
A0PK84	GO:0018345	P
A0PK84	GO:0019538	P
A0PK84	GO:0036211	P
A0PK84	GO:0042157	P
A0PK84	GO:0042158	P
A0PK84	GO:0043170	P
A0PK84	GO:0043412	P
A0PK84	GO:0043543	P
A0PK84	GO:0044238	P
A1A5H8	GO:0001932	P
A1A5H8	GO:0006468	P
A1A5H8	GO:0006793	P
A1A5H8	GO:0006796	P
A1A5H8	GO:0008152	P
A1A5H8	GO:0016310	P
A1A5H8	GO:0019222	P
A1A5H8	GO:0019538	P
A1A5H8	GO:0031399	P
A1A5H8	GO:0036211	P
A1A5H8	GO:0042325	P
A1A5H8	GO:0043170	P
A1A5H8	GO:0043412	P
A1A5H8	GO:0043549	P
A1A5H8	GO:0044238	P
A1A5H8	GO:0045859	P
A1A5H8	GO:0046777	P
A1A5H8	GO:0050789	P
A1A5H8	GO:0050790	P
A1A5H8	GO:0050794	P
A1A5H8	GO:0051174	P
A1A5H8	GO:0051246	P
A1A5H8	GO:0051338	P
A1A5H8	GO:0060255	P
A1A5H8	GO:0065007	P
A1A5H8	GO:0065009	P
A1A5H8	GO:0080090	P
A1Z746	GO:0006726	P
A1Z746	GO:0006727	P
A1Z746	GO:0008055	P
A1Z746	GO:0009058	P
A1Z746	GO:0019748	P
A1Z746	GO:0033060	P
A1Z746	GO:0042440	P
A1Z746	GO:0042441	P
A1Z746	GO:0043324	P
A1Z746	GO:0043474	P
A1Z746	GO:0044550	P
A1Z746	GO:0046148	P
A1Z746	GO:0046152	P
A1Z746	GO:0046158	P
A1Z830	GO:0001510	P
A1Z830	GO:0031167	P
A1Z830	GO:0032259	P
A1Z830	GO:0043414	P
A1Z830	GO:0070475	P
A2A259	GO:0055085	P
A2AG50	GO:0140777	F
A2AG50	GO:0140778	F
A2AJ77	GO:0006479	P
A2AJ77	GO:0008152	P
A2AJ77	GO:0008213	P
A2AJ77	GO:0019538	P
A2AJ77	GO:0032259	P
A2AJ77	GO:0036211	P
A2AJ77	GO:0043170	P
A2AJ77	GO:0043412	P
A2AJ77	GO:0043414	P
A2AJ77	GO:0044238	P
A2ARP9	GO:0097228	C
A2ASA8	GO:0006468	P
A2ASA8	GO:0006793	P
A2ASA8	GO:0006796	P
A2ASA8	GO:0008152	P
A2ASA8	GO:0016310	P
A2ASA8	GO:0019538	P
A2ASA8	GO:0036211	P
A2ASA8	GO:0043170	P
A2ASA8	GO:0043412	P
A2ASA8	GO:0044238	P
A2ASQ1	GO:0140148	C
A2AVJ5	GO:0001932	P
A2AVJ5	GO:0001934	P
A2AVJ5	GO:0009893	P
A2AVJ5	GO:0010562	P
A2AVJ5	GO:0010604	P
A2AVJ5	GO:0019222	P
A2AVJ5	GO:0031399	P
A2AVJ5	GO:0031401	P
A2AVJ5	GO:0042325	P
A2AVJ5	GO:0042327	P
A2AVJ5	GO:0045937	P
A2AVJ5	GO:0051174	P
A2AVJ5	GO:0051246	P
A2AVJ5	GO:0051247	P
A2AVJ5	GO:0060255	P
A2AVJ5	GO:0080090	P
A2CG49	GO:0043085	P
A2CG49	GO:0043087	P
A2CG49	GO:0043547	P
A2CG49	GO:0044093	P
A2CG49	GO:0050790	P
A2CG49	GO:0051336	P
A2CG49	GO:0051345	P
A2CG49	GO:0065009	P
A2RUB6	GO:0042802	F
A3KGS3	GO:0043085	P
A3KGS3	GO:0043087	P
A3KGS3	GO:0043547	P
A3KGS3	GO:0044093	P
A3KGS3	GO:0050790	P
A3KGS3	GO:0051336	P
A3KGS3	GO:0051345	P
A3KGS3	GO:0065009	P
A3KGS3	GO:0090630	P
A3KPF2	GO:0006479	P
A3KPF2	GO:0008152	P
A3KPF2	GO:0008213	P
A3KPF2	GO:0009987	P
A3KPF2	GO:0018193	P
A3KPF2	GO:0018195	P
A3KPF2	GO:0018216	P
A3KPF2	GO:0019538	P
A3KPF2	GO:0019919	P
A3KPF2	GO:0032259	P
A3KPF2	GO:0035246	P
A3KPF2	GO:0035247	P
A3KPF2	GO:0036211	P
A3KPF2	GO:0043170	P
A3KPF2	GO:0043412	P
A3KPF2	GO:0043414	P
A3KPF2	GO:0044238	P
A4Q9F4	GO:0008152	P
A4Q9F4	GO:0018095	P
A4Q9F4	GO:0018193	P
A4Q9F4	GO:0018200	P
A4Q9F4	GO:0019538	P
A4Q9F4	GO:0036211	P
A4Q9F4	GO:0043170	P
A4Q9F4	GO:0043412	P
A4Q9F4	GO:0044238	P
A4UUI3	GO:0001932	P
A4UUI3	GO:0001933	P
A4UUI3	GO:0010563	P
A4UUI3	GO:0042325	P
A4UUI3	GO:0042326	P
A4UUI3	GO:0045936	P
A4UUI3	GO:0051174	P
A6NDG6	GO:0009636	P
A6NDG6	GO:0042221	P
A6NDG6	GO:0050896	P
A6NDG6	GO:0051716	P
A6NDG6	GO:0070887	P
A6NDG6	GO:0097237	P
A6NDG6	GO:0098754	P
A6NDG6	GO:0110051	P
A6NDG6	GO:0110052	P
A6NDG6	GO:1990748	P
A6NHX0	GO:0001101	P
A6NHX0	GO:0009987	P
A6NHX0	GO:0042221	P
A6NHX0	GO:0043200	P
A6NHX0	GO:0050896	P
A6NHX0	GO:0051716	P
A6NHX0	GO:0070887	P
A6NHX0	GO:0071229	P
A6NHX0	GO:0071230	P
A6NHX0	GO:1901698	P
A6NHX0	GO:1901699	P
A6NHX0	GO:1901700	P
A6NHX0	GO:1901701	P
A6NHX0	GO:1903576	P
A6NHX0	GO:1903577	P
A6NIH7	GO:0031514	C
A6NIH7	GO:0036126	C
A6NIH7	GO:0097225	C
A6NIH7	GO:0097228	C
A6NIH7	GO:0097229	C
A6NIH7	GO:0097729	C
A6NLP5	GO:0001932	P
A6NLP5	GO:0001933	P
A6NLP5	GO:0010563	P
A6NLP5	GO:0010799	P
A6NLP5	GO:0010801	P
A6NLP5	GO:0042325	P
A6NLP5	GO:0042326	P
A6NLP5	GO:0045936	P
A6NLP5	GO:0051174	P
A8MRY9	GO:0006493	P
A8MRY9	GO:0036066	P
A8MTZ0	GO:0005815	C
A8MTZ0	GO:0005856	C
A8MTZ0	GO:0015630	C
A8MTZ0	GO:0036064	C
A8MTZ0	GO:0043228	C
A8MTZ0	GO:0043229	C
A8MTZ0	GO:0043232	C
A8MYV0	GO:0097229	C
B1WC68	GO:0031399	P
B1WC68	GO:0031400	P
B1WC68	GO:0051246	P
B1WC68	GO:0051248	P
B1WC68	GO:0080090	P
B2RSH2	GO:0050795	P
B2RSH2	GO:0051239	P
B2RSH2	GO:0060259	P
B2RSH2	GO:1903998	P
B2RX14	GO:0009968	P
B2RX14	GO:0010648	P
B2RX14	GO:0023057	P
B2RX14	GO:0043122	P
B2RX14	GO:0043124	P
B2RX14	GO:0048585	P
B2RX14	GO:1902531	P
B2RX14	GO:1902532	P
B2RXH2	GO:0140760	F
B5DE31	GO:0007399	P
B5DE31	GO:0007423	P
B5DE31	GO:0008544	P
B5DE31	GO:0009888	P
B5DE31	GO:0009913	P
B5DE31	GO:0009987	P
B5DE31	GO:0022008	P
B5DE31	GO:0030154	P
B5DE31	GO:0030182	P
B5DE31	GO:0030855	P
B5DE31	GO:0031099	P
B5DE31	GO:0035315	P
B5DE31	GO:0040007	P
B5DE31	GO:0042246	P
B5DE31	GO:0042490	P
B5DE31	GO:0048513	P
B5DE31	GO:0048589	P
B5DE31	GO:0048699	P
B5DE31	GO:0048731	P
B5DE31	GO:0048869	P
B5DE31	GO:0048880	P
B5DE31	GO:0048882	P
B5DE31	GO:0048884	P
B5DE31	GO:0048886	P
B5DE31	GO:0048925	P
B5DE31	GO:0060429	P
B5DE31	GO:0070654	P
B5DE31	GO:0070655	P
B5DE31	GO:0070656	P
B5DE31	GO:0070657	P
B5DE31	GO:0070658	P
B5DE31	GO:1990399	P
B5DFG1	GO:0001932	P
B5DFG1	GO:0001934	P
B5DFG1	GO:0009893	P
B5DFG1	GO:0009966	P
B5DFG1	GO:0010469	P
B5DFG1	GO:0010562	P
B5DFG1	GO:0010604	P
B5DFG1	GO:0010646	P
B5DFG1	GO:0022898	P
B5DFG1	GO:0023051	P
B5DFG1	GO:0031399	P
B5DFG1	GO:0031401	P
B5DFG1	GO:0032879	P
B5DFG1	GO:0034762	P
B5DFG1	GO:0042325	P
B5DFG1	GO:0042327	P
B5DFG1	GO:0045937	P
B5DFG1	GO:0048583	P
B5DFG1	GO:0051049	P
B5DFG1	GO:0051174	P
B5DFG1	GO:0051246	P
B5DFG1	GO:0051247	P
B5DFG1	GO:0060255	P
B5DFG1	GO:0065009	P
B5DFG1	GO:0099601	P
B5DFG1	GO:2000310	P
B8B183	GO:0010087	P
B9DFK5	GO:0006810	P
B9DFK5	GO:0006865	P
B9DFK5	GO:0009528	C
B9DFK5	GO:0009706	C
B9DFK5	GO:0015695	P
B9DFK5	GO:0015711	P
B9DFK5	GO:0015822	P
B9DFK5	GO:0015849	P
B9DFK5	GO:0016020	C
B9DFK5	GO:0019866	C
B9DFK5	GO:0031090	C
B9DFK5	GO:0031969	C
B9DFK5	GO:0042170	C
B9DFK5	GO:0046942	P
B9DFK5	GO:0051179	P
B9DFK5	GO:0051234	P
B9DFK5	GO:0071705	P
C0HM00	GO:0019730	P
C0HM00	GO:0019731	P
C0HM00	GO:0042742	P
C0LGQ9	GO:0006468	P
C0LGQ9	GO:0006793	P
C0LGQ9	GO:0006796	P
C0LGQ9	GO:0008152	P
C0LGQ9	GO:0016310	P
C0LGQ9	GO:0019538	P
C0LGQ9	GO:0036211	P
C0LGQ9	GO:0043170	P
C0LGQ9	GO:0043412	P
C0LGQ9	GO:0044238	P
C3VPR6	GO:0043122	P
C3VPR6	GO:0043124	P
C3VPR6	GO:1902531	P
C3VPR6	GO:1902532	P
C6KFA3	GO:0000902	P
C6KFA3	GO:0001503	P
C6KFA3	GO:0003007	P
C6KFA3	GO:0003205	P
C6KFA3	GO:0003206	P
C6KFA3	GO:0006996	P
C6KFA3	GO:0007005	P
C6KFA3	GO:0009653	P
C6KFA3	GO:0009790	P
C6KFA3	GO:0009887	P
C6KFA3	GO:0010927	P
C6KFA3	GO:0016043	P
C6KFA3	GO:0021545	P
C6KFA3	GO:0021675	P
C6KFA3	GO:0022603	P
C6KFA3	GO:0022607	P
C6KFA3	GO:0032288	P
C6KFA3	GO:0032290	P
C6KFA3	GO:0032989	P
C6KFA3	GO:0035148	P
C6KFA3	GO:0035239	P
C6KFA3	GO:0035295	P
C6KFA3	GO:0042471	P
C6KFA3	GO:0042472	P
C6KFA3	GO:0044085	P
C6KFA3	GO:0045765	P
C6KFA3	GO:0048562	P
C6KFA3	GO:0048568	P
C6KFA3	GO:0048598	P
C6KFA3	GO:0048646	P
C6KFA3	GO:0048752	P
C6KFA3	GO:0048839	P
C6KFA3	GO:0048880	P
C6KFA3	GO:0048881	P
C6KFA3	GO:0048892	P
C6KFA3	GO:0048895	P
C6KFA3	GO:0048897	P
C6KFA3	GO:0048915	P
C6KFA3	GO:0048918	P
C6KFA3	GO:0048925	P
C6KFA3	GO:0048931	P
C6KFA3	GO:0048932	P
C6KFA3	GO:0048937	P
C6KFA3	GO:0048938	P
C6KFA3	GO:0048941	P
C6KFA3	GO:0048942	P
C6KFA3	GO:0050793	P
C6KFA3	GO:0051239	P
C6KFA3	GO:0060343	P
C6KFA3	GO:0060347	P
C6KFA3	GO:0060606	P
C6KFA3	GO:0060872	P
C6KFA3	GO:0060876	P
C6KFA3	GO:0060879	P
C6KFA3	GO:0061383	P
C6KFA3	GO:0061384	P
C6KFA3	GO:0071840	P
C6KFA3	GO:0090596	P
C6KFA3	GO:1901342	P
C6KFA3	GO:1903670	P
C6KFA3	GO:2000026	P
C6KI89	GO:0036126	C
C6KI89	GO:0097228	C
C6KI89	GO:0097729	C
C9JRZ8	GO:0005886	C
C9JRZ8	GO:0016020	C
C9JRZ8	GO:0071944	C
D0NVB5	GO:0009605	P
D0NVB5	GO:0009607	P
D0NVB5	GO:0043207	P
D0NVB5	GO:0050896	P
D0NVB5	GO:0051707	P
D0NVB5	GO:0052031	P
D0NVB5	GO:0052167	P
D0NVB5	GO:0052170	P
D0NVB5	GO:0052200	P
D0NVB5	GO:0052553	P
D0NVB5	GO:0052562	P
D0NVB5	GO:0075136	P
D0NVB5	GO:0140403	P
D0NVB5	GO:0140404	P
D0NVB5	GO:0140415	P
D0NVB5	GO:0140418	P
D0NVB5	GO:0140590	P
D3YUJ3	GO:0001932	P
D3YUJ3	GO:0019222	P
D3YUJ3	GO:0031399	P
D3YUJ3	GO:0042325	P
D3YUJ3	GO:0043549	P
D3YUJ3	GO:0045859	P
D3YUJ3	GO:0050790	P
D3YUJ3	GO:0051174	P
D3YUJ3	GO:0051246	P
D3YUJ3	GO:0051338	P
D3YUJ3	GO:0060255	P
D3YUJ3	GO:0065009	P
D3YUJ3	GO:0080090	P
D3YVL2	GO:1990716	C
D3Z338	GO:0005929	C
D3Z338	GO:0031514	C
D3Z338	GO:0036126	C
D3Z338	GO:0042995	C
D3Z338	GO:0043226	C
D3Z338	GO:0043227	C
D3Z338	GO:0097228	C
D3Z338	GO:0097729	C
D3Z338	GO:0120025	C
D4A055	GO:0022898	P
D4A055	GO:0032411	P
D4A055	GO:0032414	P
D4A055	GO:0034762	P
D4A055	GO:0034764	P
D4A055	GO:0034765	P
D4A055	GO:0034767	P
D4A055	GO:0043269	P
D4A055	GO:0043270	P
D4A055	GO:0044093	P
D4A055	GO:0048522	P
D4A055	GO:0051049	P
D4A055	GO:0051050	P
D4A055	GO:0065009	P
D4A055	GO:1901385	P
D4A055	GO:1901387	P
D4A055	GO:1904062	P
D4A055	GO:1904064	P
D4A055	GO:2001259	P
E0CZ16	GO:0006468	P
E0CZ16	GO:0006793	P
E0CZ16	GO:0006796	P
E0CZ16	GO:0016310	P
E9Q4F7	GO:0006473	P
E9Q4F7	GO:0036211	P
E9Q4F7	GO:0043412	P
E9Q4F7	GO:0043543	P
E9Q5F9	GO:0006479	P
E9Q5F9	GO:0008152	P
E9Q5F9	GO:0008213	P
E9Q5F9	GO:0018022	P
E9Q5F9	GO:0018023	P
E9Q5F9	GO:0018193	P
E9Q5F9	GO:0018205	P
E9Q5F9	GO:0019538	P
E9Q5F9	GO:0032259	P
E9Q5F9	GO:0036211	P
E9Q5F9	GO:0043170	P
E9Q5F9	GO:0043412	P
E9Q5F9	GO:0043414	P
E9Q5F9	GO:0044238	P
E9Q7D5	GO:0043085	P
E9Q7D5	GO:0043087	P
E9Q7D5	GO:0043547	P
E9Q7D5	GO:0044093	P
E9Q7D5	GO:0050790	P
E9Q7D5	GO:0051336	P
E9Q7D5	GO:0051345	P
E9Q7D5	GO:0065009	P
E9Q7T7	GO:0005614	C
E9Q7T7	GO:0140150	C
E9Q912	GO:0034260	P
E9Q912	GO:0043086	P
E9Q912	GO:0043087	P
E9Q912	GO:0044092	P
E9Q912	GO:0048519	P
E9Q912	GO:0050790	P
E9Q912	GO:0051336	P
E9Q912	GO:0051346	P
E9Q912	GO:0065009	P
F1LXF1	GO:0006468	P
F1LXF1	GO:0006793	P
F1LXF1	GO:0006796	P
F1LXF1	GO:0008152	P
F1LXF1	GO:0016310	P
F1LXF1	GO:0019538	P
F1LXF1	GO:0036211	P
F1LXF1	GO:0043170	P
F1LXF1	GO:0043412	P
F1LXF1	GO:0044238	P
F1LXF1	GO:0046777	P
F1QCV2	GO:0019222	P
F1QCV2	GO:0031399	P
F1QCV2	GO:0050789	P
F1QCV2	GO:0050794	P
F1QCV2	GO:0051246	P
F1QCV2	GO:0060255	P
F1QCV2	GO:0065007	P
F1QCV2	GO:0080090	P
F1QCV2	GO:0090043	P
F1QCV2	GO:0090311	P
F1RDG9	GO:0001932	P
F1RDG9	GO:0019222	P
F1RDG9	GO:0031399	P
F1RDG9	GO:0042325	P
F1RDG9	GO:0043549	P
F1RDG9	GO:0045859	P
F1RDG9	GO:0050789	P
F1RDG9	GO:0050790	P
F1RDG9	GO:0050794	P
F1RDG9	GO:0051174	P
F1RDG9	GO:0051246	P
F1RDG9	GO:0051338	P
F1RDG9	GO:0060255	P
F1RDG9	GO:0065007	P
F1RDG9	GO:0065009	P
F1RDG9	GO:0080090	P
F4HVG8	GO:0006468	P
F4HVG8	GO:0006793	P
F4HVG8	GO:0006796	P
F4HVG8	GO:0008152	P
F4HVG8	GO:0009987	P
F4HVG8	GO:0016310	P
F4HVG8	GO:0019538	P
F4HVG8	GO:0036211	P
F4HVG8	GO:0043170	P
F4HVG8	GO:0043412	P
F4HVG8	GO:0044238	P
F4HVG8	GO:0046777	P
F4I2N7	GO:0006468	P
F4I2N7	GO:0006793	P
F4I2N7	GO:0006796	P
F4I2N7	GO:0008152	P
F4I2N7	GO:0009987	P
F4I2N7	GO:0016310	P
F4I2N7	GO:0019538	P
F4I2N7	GO:0036211	P
F4I2N7	GO:0043170	P
F4I2N7	GO:0043412	P
F4I2N7	GO:0044238	P
F4I2N7	GO:0046777	P
F4IH21	GO:0000271	P
F4IH21	GO:0005975	P
F4IH21	GO:0005976	P
F4IH21	GO:0008152	P
F4IH21	GO:0009058	P
F4IH21	GO:0009059	P
F4IH21	GO:0010383	P
F4IH21	GO:0016051	P
F4IH21	GO:0043170	P
F4IH21	GO:0044036	P
F4IH21	GO:0044038	P
F4IH21	GO:0044238	P
F4IH21	GO:0045491	P
F4IH21	GO:0045492	P
F4IH21	GO:0070592	P
F4IS56	GO:0006468	P
F4IS56	GO:0006793	P
F4IS56	GO:0006796	P
F4IS56	GO:0008152	P
F4IS56	GO:0009987	P
F4IS56	GO:0016310	P
F4IS56	GO:0019538	P
F4IS56	GO:0036211	P
F4IS56	GO:0043170	P
F4IS56	GO:0043412	P
F4IS56	GO:0044238	P
F4IS56	GO:0046777	P
F4J4C8	GO:0006487	P
F4J4C8	GO:0008152	P
F4J4C8	GO:0009058	P
F4J4C8	GO:0009059	P
F4J4C8	GO:0009100	P
F4J4C8	GO:0009101	P
F4J4C8	GO:0009987	P
F4J4C8	GO:0019538	P
F4J4C8	GO:0043170	P
F4J4C8	GO:0044238	P
F4J4C8	GO:1901135	P
F4J4C8	GO:1901137	P
F4JAU3	GO:0006082	P
F4JAU3	GO:0006520	P
F4JAU3	GO:0006575	P
F4JAU3	GO:0008152	P
F4JAU3	GO:0018126	P
F4JAU3	GO:0018193	P
F4JAU3	GO:0018208	P
F4JAU3	GO:0018401	P
F4JAU3	GO:0019511	P
F4JAU3	GO:0019538	P
F4JAU3	GO:0019752	P
F4JAU3	GO:0036211	P
F4JAU3	GO:0043170	P
F4JAU3	GO:0043412	P
F4JAU3	GO:0043436	P
F4JAU3	GO:0044238	P
F4JAU3	GO:0044281	P
F4JAU3	GO:0170033	P
F4JAU3	GO:0170041	P
F4JAU3	GO:1901605	P
F4JTP5	GO:0006468	P
F4JTP5	GO:0006793	P
F4JTP5	GO:0006796	P
F4JTP5	GO:0008152	P
F4JTP5	GO:0016310	P
F4JTP5	GO:0019538	P
F4JTP5	GO:0036211	P
F4JTP5	GO:0043170	P
F4JTP5	GO:0043412	P
F4JTP5	GO:0044238	P
F4JYG0	GO:0061659	F
F4JYG0	GO:0061665	F
F4JZC2	GO:0006517	P
F4JZC2	GO:0036211	P
F4JZC2	GO:0043412	P
F7J0M4	GO:0005829	C
F7J0M4	GO:0009966	P
F7J0M4	GO:0010646	P
F7J0M4	GO:0023051	P
F7J0M4	GO:0062207	P
F7J0N2	GO:0005829	C
F7J0N2	GO:0009966	P
F7J0N2	GO:0010646	P
F7J0N2	GO:0023051	P
F7J0N2	GO:0062207	P
G4MY67	GO:0008152	P
G4MY67	GO:0018342	P
G4MY67	GO:0018343	P
G4MY67	GO:0019538	P
G4MY67	GO:0036211	P
G4MY67	GO:0043170	P
G4MY67	GO:0043412	P
G4MY67	GO:0044238	P
G4MY67	GO:0097354	P
G4VQX9	GO:0006082	P
G4VQX9	GO:0006106	P
G4VQX9	GO:0016043	P
G4VQX9	GO:0019752	P
G4VQX9	GO:0022607	P
G4VQX9	GO:0043436	P
G4VQX9	GO:0043648	P
G4VQX9	GO:0043933	P
G4VQX9	GO:0044085	P
G4VQX9	GO:0051259	P
G4VQX9	GO:0051262	P
G4VQX9	GO:0065003	P
G4VQX9	GO:0071840	P
H9J9M0	GO:0005515	F
I7HD01	GO:0005515	F
K9N7C7	GO:0006508	P
K9N7C7	GO:0009058	P
K9N7C7	GO:0009059	P
K9N7C7	GO:0010467	P
K9N7C7	GO:0016485	P
K9N7C7	GO:0051604	P
L7YAI7	GO:0008152	P
L7YAI7	GO:0009058	P
L7YAI7	GO:0009059	P
L7YAI7	GO:0009100	P
L7YAI7	GO:0009101	P
L7YAI7	GO:0019538	P
L7YAI7	GO:0043170	P
L7YAI7	GO:0044238	P
L7YAI7	GO:1901135	P
L7YAI7	GO:1901137	P
O00115	GO:0006810	P
O00115	GO:0006897	P
O00115	GO:0006909	P
O00115	GO:0016192	P
O00115	GO:0043277	P
O00115	GO:0051179	P
O00115	GO:0051234	P
O00115	GO:0098657	P
O00182	GO:0001775	P
O00182	GO:0042110	P
O00182	GO:0045321	P
O00182	GO:0046631	P
O00182	GO:0046649	P
O00182	GO:0051132	P
O00187	GO:0002218	P
O00187	GO:0002220	P
O00187	GO:0002221	P
O00187	GO:0002429	P
O00187	GO:0002697	P
O00187	GO:0002699	P
O00187	GO:0002752	P
O00187	GO:0002757	P
O00187	GO:0002758	P
O00187	GO:0002764	P
O00187	GO:0002768	P
O00187	GO:0002831	P
O00187	GO:0002833	P
O00187	GO:0005622	C
O00187	GO:0005737	C
O00187	GO:0005794	C
O00187	GO:0007154	P
O00187	GO:0007165	P
O00187	GO:0007166	P
O00187	GO:0012505	C
O00187	GO:0023052	P
O00187	GO:0030100	P
O00187	GO:0031347	P
O00187	GO:0031349	P
O00187	GO:0032101	P
O00187	GO:0032103	P
O00187	GO:0032879	P
O00187	GO:0043229	C
O00187	GO:0043231	C
O00187	GO:0045088	P
O00187	GO:0045089	P
O00187	GO:0045807	P
O00187	GO:0048522	P
O00187	GO:0050764	P
O00187	GO:0050766	P
O00187	GO:0050794	P
O00187	GO:0051049	P
O00187	GO:0051050	P
O00187	GO:0051128	P
O00187	GO:0051130	P
O00187	GO:0051716	P
O00187	GO:0060627	P
O00187	GO:0080134	P
O00187	GO:1903027	P
O00187	GO:1903028	P
O00192	GO:0005886	C
O00192	GO:0016020	C
O00192	GO:0071944	C
O00206	GO:0006357	P
O00206	GO:0045893	P
O00206	GO:0045944	P
O00206	GO:0051254	P
O00206	GO:1902680	P
O00253	GO:0031667	P
O00253	GO:0032095	P
O00253	GO:0032097	P
O00253	GO:0032098	P
O00253	GO:0032100	P
O00253	GO:0032107	P
O00253	GO:0032109	P
O00253	GO:0048584	P
O00253	GO:0065008	P
O00267	GO:0160239	P
O00299	GO:0005829	C
O00341	GO:0005488	F
O00341	GO:0005515	F
O00341	GO:0006865	P
O00468	GO:0140148	C
O00469	GO:0005488	F
O00469	GO:0005515	F
O00487	GO:0006810	P
O00487	GO:0006890	P
O00487	GO:0010506	P
O00487	GO:0016192	P
O00487	GO:0016241	P
O00487	GO:0048193	P
O00487	GO:0051179	P
O00487	GO:0051234	P
O00562	GO:0043226	C
O00562	GO:0044232	C
O00562	GO:0140268	C
O00562	GO:1902633	P
O00584	GO:0004519	F
O00584	GO:0004521	F
O00584	GO:0016829	F
O00584	GO:0016849	F
O00584	GO:0033897	F
O00748	GO:0005488	F
O00748	GO:0005515	F
O00754	GO:0005488	F
O00754	GO:0005515	F
O04468	GO:0006952	P
O04468	GO:0042742	P
O04719	GO:0006470	P
O04719	GO:0006793	P
O04719	GO:0006796	P
O04719	GO:0008152	P
O04719	GO:0009987	P
O04719	GO:0016311	P
O04719	GO:0019538	P
O04719	GO:0036211	P
O04719	GO:0043170	P
O04719	GO:0043412	P
O04719	GO:0044238	P
O08532	GO:0002791	P
O08532	GO:0002793	P
O08532	GO:0010646	P
O08532	GO:0010647	P
O08532	GO:0010817	P
O08532	GO:0023051	P
O08532	GO:0023056	P
O08532	GO:0032024	P
O08532	GO:0032880	P
O08532	GO:0035774	P
O08532	GO:0046883	P
O08532	GO:0046887	P
O08532	GO:0048518	P
O08532	GO:0048522	P
O08532	GO:0050708	P
O08532	GO:0050714	P
O08532	GO:0050794	P
O08532	GO:0050796	P
O08532	GO:0051046	P
O08532	GO:0051047	P
O08532	GO:0051050	P
O08532	GO:0051222	P
O08532	GO:0051223	P
O08532	GO:0060341	P
O08532	GO:0061178	P
