filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro	n_w	tp_w	fp_w	fn_w	pr_w	rc_w	cov_w	mi_w	ru_w	f_w	s_w	pr_micro_w	rc_micro_w	f_micro_w
naive_predictions.tsv	molecular_function	0.110	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.120	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.130	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.140	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.150	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.160	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.170	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.180	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.190	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.200	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.210	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.220	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.230	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.240	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.250	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.260	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.270	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.280	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.290	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.300	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.310	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.320	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.330	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.340	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.350	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.360	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.370	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.380	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.390	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.400	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.410	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.420	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.430	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.440	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.450	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.460	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.470	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.480	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.490	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.500	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.510	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.520	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.530	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.540	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.550	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	molecular_function	0.560	342.000	0.119	0.510	3.378	0.196	0.056	0.367	0.510	3.378	0.087	3.416	0.189	0.034	0.058	342.000	0.038	0.152	7.514	0.206	0.050	0.367	0.152	7.514	0.080	7.516	0.199	0.005	0.010
naive_predictions.tsv	cellular_component	0.010	1604.000	1.628	38.787	2.101	0.040	0.447	1.000	38.787	2.101	0.073	38.844	0.040	0.437	0.074	1604.000	1.631	58.577	5.315	0.027	0.362	1.000	58.577	5.315	0.050	58.818	0.027	0.235	0.049
naive_predictions.tsv	cellular_component	0.020	1604.000	1.460	18.281	2.269	0.075	0.411	1.000	18.281	2.269	0.126	18.421	0.074	0.392	0.124	1604.000	1.439	20.757	5.506	0.064	0.338	1.000	20.757	5.506	0.107	21.475	0.065	0.207	0.099
naive_predictions.tsv	cellular_component	0.030	1604.000	0.448	10.940	3.281	0.031	0.109	1.000	10.940	3.281	0.048	11.421	0.039	0.120	0.059	1604.000	0.412	11.615	6.533	0.030	0.101	1.000	11.615	6.533	0.046	13.327	0.034	0.059	0.043
naive_predictions.tsv	cellular_component	0.040	1604.000	0.433	8.104	3.296	0.037	0.103	1.000	8.104	3.296	0.054	8.749	0.051	0.116	0.071	1604.000	0.394	9.419	6.551	0.034	0.096	1.000	9.419	6.551	0.050	11.473	0.040	0.057	0.047
naive_predictions.tsv	cellular_component	0.050	1601.000	0.416	7.178	3.312	0.039	0.099	0.998	7.178	3.312	0.056	7.905	0.055	0.112	0.074	1601.000	0.376	8.401	6.569	0.035	0.093	0.998	8.401	6.569	0.051	10.664	0.043	0.054	0.048
naive_predictions.tsv	cellular_component	0.060	1599.000	0.316	5.661	3.413	0.034	0.073	0.997	5.661	3.413	0.047	6.610	0.053	0.085	0.065	1599.000	0.204	4.646	6.741	0.031	0.061	0.997	4.646	6.741	0.041	8.187	0.042	0.029	0.035
naive_predictions.tsv	cellular_component	0.070	1599.000	0.316	5.661	3.413	0.034	0.073	0.997	5.661	3.413	0.047	6.610	0.053	0.085	0.065	1599.000	0.204	4.646	6.741	0.031	0.061	0.997	4.646	6.741	0.041	8.187	0.042	0.029	0.035
naive_predictions.tsv	cellular_component	0.080	1599.000	0.316	5.661	3.413	0.034	0.073	0.997	5.661	3.413	0.047	6.610	0.053	0.085	0.065	1599.000	0.204	4.646	6.741	0.031	0.061	0.997	4.646	6.741	0.041	8.187	0.042	0.029	0.035
naive_predictions.tsv	cellular_component	0.090	1598.000	0.128	3.170	3.601	0.031	0.041	0.996	3.170	3.601	0.036	4.797	0.039	0.034	0.036	1598.000	0.090	3.263	6.855	0.024	0.035	0.996	3.263	6.855	0.028	7.592	0.027	0.013	0.018
naive_predictions.tsv	cellular_component	0.100	1533.000	0.116	2.327	3.613	0.039	0.039	0.956	2.327	3.613	0.039	4.298	0.047	0.031	0.038	1533.000	0.066	1.553	6.879	0.034	0.030	0.956	1.553	6.879	0.032	7.052	0.041	0.010	0.015
naive_predictions.tsv	cellular_component	0.110	1533.000	0.116	2.327	3.613	0.039	0.039	0.956	2.327	3.613	0.039	4.298	0.047	0.031	0.038	1533.000	0.066	1.553	6.879	0.034	0.030	0.956	1.553	6.879	0.032	7.052	0.041	0.010	0.015
naive_predictions.tsv	cellular_component	0.120	1533.000	0.116	2.327	3.613	0.039	0.039	0.956	2.327	3.613	0.039	4.298	0.047	0.031	0.038	1533.000	0.066	1.553	6.879	0.034	0.030	0.956	1.553	6.879	0.032	7.052	0.041	0.010	0.015
naive_predictions.tsv	cellular_component	0.130	1533.000	0.116	2.327	3.613	0.039	0.039	0.956	2.327	3.613	0.039	4.298	0.047	0.031	0.038	1533.000	0.066	1.553	6.879	0.034	0.030	0.956	1.553	6.879	0.032	7.052	0.041	0.010	0.015
naive_predictions.tsv	cellular_component	0.140	1533.000	0.116	2.327	3.613	0.039	0.039	0.956	2.327	3.613	0.039	4.298	0.047	0.031	0.038	1533.000	0.066	1.553	6.879	0.034	0.030	0.956	1.553	6.879	0.032	7.052	0.041	0.010	0.015
naive_predictions.tsv	cellular_component	0.150	1533.000	0.116	2.327	3.613	0.039	0.039	0.956	2.327	3.613	0.039	4.298	0.047	0.031	0.038	1533.000	0.066	1.553	6.879	0.034	0.030	0.956	1.553	6.879	0.032	7.052	0.041	0.010	0.015
naive_predictions.tsv	cellular_component	0.160	1533.000	0.070	1.900	3.659	0.029	0.029	0.956	1.900	3.659	0.029	4.123	0.035	0.019	0.025	1533.000	0.050	1.402	6.895	0.028	0.024	0.956	1.402	6.895	0.026	7.037	0.034	0.007	0.012
naive_predictions.tsv	cellular_component	0.170	1281.000	0.041	1.101	3.688	0.033	0.021	0.799	1.101	3.688	0.026	3.849	0.036	0.011	0.017	1281.000	0.049	1.372	6.896	0.032	0.023	0.799	1.372	6.896	0.027	7.032	0.034	0.007	0.012
naive_predictions.tsv	cellular_component	0.180	1281.000	0.041	1.101	3.688	0.033	0.021	0.799	1.101	3.688	0.026	3.849	0.036	0.011	0.017	1281.000	0.049	1.372	6.896	0.032	0.023	0.799	1.372	6.896	0.027	7.032	0.034	0.007	0.012
naive_predictions.tsv	cellular_component	0.190	1281.000	0.041	1.101	3.688	0.033	0.021	0.799	1.101	3.688	0.026	3.849	0.036	0.011	0.017	1281.000	0.049	1.372	6.896	0.032	0.023	0.799	1.372	6.896	0.027	7.032	0.034	0.007	0.012
naive_predictions.tsv	cellular_component	0.200	1281.000	0.041	1.101	3.688	0.033	0.021	0.799	1.101	3.688	0.026	3.849	0.036	0.011	0.017	1281.000	0.049	1.372	6.896	0.032	0.023	0.799	1.372	6.896	0.027	7.032	0.034	0.007	0.012
naive_predictions.tsv	cellular_component	0.210	1281.000	0.041	1.101	3.688	0.033	0.021	0.799	1.101	3.688	0.026	3.849	0.036	0.011	0.017	1281.000	0.049	1.372	6.896	0.032	0.023	0.799	1.372	6.896	0.027	7.032	0.034	0.007	0.012
transfew_predictions.tsv	biological_process	0.010	2402.000	7.423	273.679	6.296	0.046	0.570	1.000	273.679	6.296	0.085	273.752	0.026	0.541	0.050	2402.000	7.986	382.698	7.876	0.036	0.553	1.000	382.698	7.876	0.067	382.779	0.020	0.503	0.039
transfew_predictions.tsv	biological_process	0.020	2402.000	6.296	181.309	7.423	0.058	0.489	1.000	181.309	7.423	0.103	181.461	0.034	0.459	0.063	2402.000	6.728	244.708	9.134	0.047	0.472	1.000	244.708	9.134	0.085	244.879	0.027	0.424	0.050
transfew_predictions.tsv	biological_process	0.030	2402.000	5.697	140.410	8.022	0.066	0.444	1.000	140.410	8.022	0.115	140.639	0.039	0.415	0.071	2402.000	6.034	185.296	9.828	0.055	0.426	1.000	185.296	9.828	0.097	185.556	0.032	0.380	0.058
transfew_predictions.tsv	biological_process	0.040	2401.000	5.278	117.284	8.441	0.073	0.414	1.000	117.284	8.441	0.124	117.587	0.043	0.385	0.077	2401.000	5.558	152.238	10.305	0.061	0.396	1.000	152.238	10.305	0.106	152.586	0.035	0.350	0.064
transfew_predictions.tsv	biological_process	0.050	2401.000	4.951	101.661	8.768	0.078	0.390	1.000	101.661	8.768	0.130	102.038	0.046	0.361	0.082	2401.000	5.217	130.218	10.645	0.066	0.373	1.000	130.218	10.645	0.113	130.652	0.039	0.329	0.069
transfew_predictions.tsv	biological_process	0.060	2401.000	4.670	89.233	9.050	0.083	0.368	1.000	89.233	9.050	0.135	89.691	0.050	0.340	0.087	2401.000	4.909	113.176	10.953	0.071	0.353	1.000	113.176	10.953	0.118	113.704	0.042	0.309	0.073
transfew_predictions.tsv	biological_process	0.070	2400.000	4.481	81.418	9.238	0.087	0.354	0.999	81.418	9.238	0.140	81.940	0.052	0.327	0.090	2400.000	4.688	102.399	11.174	0.075	0.339	0.999	102.399	11.174	0.123	103.007	0.044	0.296	0.076
transfew_predictions.tsv	biological_process	0.080	2400.000	4.300	74.320	9.420	0.092	0.341	0.999	74.320	9.420	0.145	74.915	0.055	0.313	0.093	2400.000	4.485	92.799	11.377	0.080	0.326	0.999	92.799	11.377	0.128	93.494	0.046	0.283	0.079
transfew_predictions.tsv	biological_process	0.090	2400.000	4.139	68.500	9.580	0.095	0.329	0.999	68.500	9.580	0.148	69.166	0.057	0.302	0.096	2400.000	4.303	84.822	11.559	0.084	0.315	0.999	84.822	11.559	0.132	85.606	0.048	0.271	0.082
transfew_predictions.tsv	biological_process	0.100	2398.000	4.015	63.557	9.704	0.099	0.319	0.998	63.557	9.704	0.151	64.293	0.059	0.293	0.099	2398.000	4.165	78.228	11.698	0.087	0.305	0.998	78.228	11.698	0.135	79.097	0.051	0.263	0.085
transfew_predictions.tsv	biological_process	0.110	2397.000	3.885	59.318	9.835	0.102	0.309	0.998	59.318	9.835	0.153	60.127	0.061	0.283	0.101	2397.000	4.028	72.569	11.834	0.090	0.295	0.998	72.569	11.834	0.138	73.528	0.053	0.254	0.087
transfew_predictions.tsv	biological_process	0.120	2397.000	3.765	55.630	9.955	0.105	0.300	0.998	55.630	9.955	0.155	56.514	0.063	0.274	0.103	2397.000	3.907	67.620	11.955	0.093	0.286	0.998	67.620	11.955	0.141	68.668	0.055	0.246	0.089
transfew_predictions.tsv	biological_process	0.130	2395.000	3.651	52.418	10.069	0.107	0.291	0.997	52.418	10.069	0.157	53.377	0.065	0.266	0.105	2395.000	3.783	63.417	12.079	0.096	0.278	0.997	63.417	12.079	0.143	64.557	0.056	0.238	0.091
transfew_predictions.tsv	biological_process	0.140	2393.000	3.553	49.497	10.167	0.110	0.284	0.996	49.497	10.167	0.158	50.530	0.067	0.259	0.106	2393.000	3.666	59.569	12.196	0.099	0.271	0.996	59.569	12.196	0.145	60.805	0.058	0.231	0.093
transfew_predictions.tsv	biological_process	0.150	2392.000	3.443	46.655	10.276	0.112	0.274	0.996	46.655	10.276	0.159	47.774	0.069	0.251	0.108	2392.000	3.525	55.916	12.338	0.100	0.260	0.996	55.916	12.338	0.145	57.261	0.059	0.222	0.094
transfew_predictions.tsv	biological_process	0.160	2391.000	3.356	44.496	10.364	0.114	0.267	0.995	44.496	10.364	0.159	45.687	0.070	0.245	0.109	2391.000	3.423	53.107	12.439	0.102	0.254	0.995	53.107	12.439	0.145	54.544	0.061	0.216	0.095
transfew_predictions.tsv	biological_process	0.170	2390.000	3.284	42.338	10.436	0.116	0.262	0.995	42.338	10.436	0.161	43.605	0.072	0.239	0.111	2390.000	3.351	50.355	12.511	0.104	0.249	0.995	50.355	12.511	0.147	51.886	0.062	0.211	0.096
transfew_predictions.tsv	biological_process	0.180	2387.000	3.191	40.160	10.528	0.118	0.256	0.994	40.160	10.528	0.161	41.517	0.074	0.233	0.112	2387.000	3.252	47.603	12.610	0.106	0.243	0.994	47.603	12.610	0.147	49.245	0.064	0.205	0.097
transfew_predictions.tsv	biological_process	0.190	2383.000	3.131	38.537	10.589	0.120	0.251	0.992	38.537	10.589	0.163	39.965	0.075	0.228	0.113	2383.000	3.197	45.482	12.665	0.109	0.239	0.992	45.482	12.665	0.149	47.212	0.066	0.202	0.099
transfew_predictions.tsv	biological_process	0.200	2379.000	3.056	36.891	10.664	0.122	0.243	0.990	36.891	10.664	0.163	38.401	0.076	0.223	0.114	2379.000	3.107	43.432	12.755	0.110	0.232	0.990	43.432	12.755	0.149	45.266	0.067	0.196	0.100
transfew_predictions.tsv	biological_process	0.210	2376.000	2.987	35.199	10.733	0.125	0.238	0.989	35.199	10.733	0.163	36.799	0.078	0.218	0.115	2376.000	3.024	41.298	12.838	0.112	0.225	0.989	41.298	12.838	0.150	43.248	0.068	0.191	0.100
transfew_predictions.tsv	biological_process	0.220	2374.000	2.931	33.902	10.788	0.127	0.233	0.988	33.902	10.788	0.164	35.577	0.080	0.214	0.116	2374.000	2.961	39.623	12.901	0.114	0.221	0.988	39.623	12.901	0.151	41.670	0.070	0.187	0.101
